id,key,value,type 
4839813179,amenity,Pharmacy,regular
4839813180,name,Özlem Eczanesi,regular
4839813180,phone,0212 212 03 44,regular
4839813180,amenity,Pharmacy,regular
4839813181,name,Yeni Eczanesi,regular
4839813181,phone,0212 264 14 68,regular
4839813181,amenity,Pharmacy,regular
4839813182,name,Dirim Eczanesi,regular
4839813182,phone,0212 324 52 19,regular
4839813182,amenity,Pharmacy,regular
4839813183,name,Erkan Eczanesi,regular
4839813183,phone,0212 351 89 59,regular
4839813183,amenity,Pharmacy,regular
4839813184,name,Nektar Eczanesi,regular
4839813184,phone,0212 352 85 32,regular
4839813184,amenity,Pharmacy,regular
4839813185,name,Berrak Eczanesi,regular
4839813185,phone,0212 263 18 03,regular
4839813185,amenity,Pharmacy,regular
4839813186,name,Alemdar Eczanesi,regular
4839813186,phone,0212 263 09 01,regular
4839813186,amenity,Pharmacy,regular
4839813187,name,Elif Eczanesi,regular
4839813187,phone,0212 287 03 72,regular
4839813187,amenity,Pharmacy,regular
4839814953,name,Neşe Eczanesi,regular
4839814953,phone,0212 266 26 50,regular
4839814953,amenity,Pharmacy,regular
4839814954,name,Özcan Eczanesi,regular
4839814954,phone,0212 211 34 52,regular
4839814954,amenity,Pharmacy,regular
4839814955,name,Aslı Eczanesi,regular
4839814955,phone,0212 211 85 01,regular
4839814955,amenity,Pharmacy,regular
4839814956,name,Nilgün Eczanesi,regular
4839814956,phone,0212 351 05 05,regular
4839814956,amenity,Pharmacy,regular
4839814957,name,Arzu Eczanesi,regular
4839814957,phone,0212 265 86 01,regular
4839814957,amenity,Pharmacy,regular
4839814958,name,Dermako Eczanesi,regular
4839814958,phone,0212 287 52 19,regular
4839814958,amenity,Pharmacy,regular
4839814959,name,Sütsever Bebek Eczanesi,regular
4839814959,phone,0212 263 35 10,regular
4839814959,amenity,Pharmacy,regular
4839823830,name,Kahvecioğlu Eczanesi,regular
4839823830,phone,0212 216 11 05,regular
4839823830,amenity,Pharmacy,regular
4839823831,name,Okuyan Eczanesi,regular
4839823831,phone,0212 274 56 52,regular
4839823831,amenity,Pharmacy,regular
4839823832,name,Deniz Eczanesi,regular
4839823832,phone,0212 351 43 07,regular
4839823832,amenity,Pharmacy,regular
4839831765,name,Nur Fulya Eczanesi,regular
4839831765,phone,0212 211 45 28,regular
4839831765,amenity,Pharmacy,regular
4839831766,name,Sibel Eczanesi,regular
4839831766,phone,0212 213 21 82,regular
4839831766,amenity,Pharmacy,regular
4839831767,name,Fulya Semt Eczanesi,regular
4839831767,phone,0212 213 04 12,regular
4839831767,amenity,Pharmacy,regular
4839831768,name,Sakızağacı Eczanesi,regular
4839831768,phone,0212 216 21 65,regular
4839831768,amenity,Pharmacy,regular
4839831769,name,Efe Fulya Eczanesi,regular
4839831769,phone,0212 213 92 13,regular
4839831769,amenity,Pharmacy,regular
4839831770,name,Tümay Eczanesi,regular
4839831770,phone,0212 259 75 10,regular
4839831770,amenity,Pharmacy,regular
4839831771,name,Dikilitaş Eczanesi,regular
4839831771,phone,0212 236 85 01,regular
4839831771,amenity,Pharmacy,regular
4839831772,name,Aktif Eczanesi,regular
4839831772,phone,0212 260 96 94,regular
4839831772,amenity,Pharmacy,regular
4839831773,name,Kahvecioğlu Yıldız Eczanesi,regular
4839831773,phone,0212 258 50 05,regular
4839831773,amenity,Pharmacy,regular
4839831774,name,As Eczanesi,regular
4839831774,phone,0212 272 31 96,regular
4839831774,amenity,Pharmacy,regular
4839831774,street,Barbaros Bulvarı,addr
4839831774,housenumber,2/A,addr
4839831775,name,Koçalp Eczanesi,regular
4839831775,phone,0212 267 40 82,regular
4839831775,amenity,Pharmacy,regular
4839831776,name,İlyada Eczanesi,regular
4839831776,phone,0212 266 39 29,regular
4839831776,amenity,Pharmacy,regular
4839831777,name,Şirin Eczanesi,regular
4839831777,phone,0212 217 17 93,regular
4839831777,amenity,Pharmacy,regular
4839831778,name,Oğuz Kağan Eczanesi,regular
4839831778,phone,0212 213 11 40,regular
4839831778,amenity,Pharmacy,regular
4839831779,name,Mecidiyeköy Eczanesi,regular
4839831779,phone,0212 211 89 83,regular
4839831779,amenity,Pharmacy,regular
4839831780,name,Profilo Eczanesi,regular
4839831780,phone,0212 213 56 20,regular
4839831780,amenity,Pharmacy,regular
4839831781,name,Koray Eczanesi,regular
4839831781,phone,0212 213 48 57,regular
4839831781,amenity,Pharmacy,regular
4839831782,name,Öznur Eczanesi,regular
4839831782,phone,0212 266 24 24,regular
4839831782,amenity,Pharmacy,regular
4839831783,name,Gülbağ Hayat Eczanesi,regular
4839831783,phone,0212 266 11 83,regular
4839831783,amenity,Pharmacy,regular
4839831784,name,Zeynep Levent Eczanesi,regular
4839831784,phone,0212 268 72 58,regular
4839831784,amenity,Pharmacy,regular
4839831785,name,Levent Fenil Eczanesi,regular
4839831785,phone,0212 284 31 57,regular
4839831785,amenity,Pharmacy,regular
4839831786,name,Aran Eczanesi,regular
4839831786,phone,0212 351 49 01,regular
4839831786,amenity,Pharmacy,regular
4839831787,name,Derman Eczanesi,regular
4839831787,phone,0212 351 62 88,regular
4839831787,amenity,Pharmacy,regular
4839831788,name,Özalp Eczanesi,regular
4839831788,phone,0212 351 11 16,regular
4839831788,amenity,Pharmacy,regular
4839831789,name,Akadlar Eczanesi,regular
4839831789,phone,0212 351 56 89,regular
4839831789,amenity,Pharmacy,regular
4839831790,name,Erdoğan Eczanesi,regular
4839831790,amenity,Pharmacy,regular
4839831790,street,Zeytinoğlu Avenue,addr
4839831790,housenumber,78,addr
4839831791,name,Müge Eczanesi,regular
4839831791,phone,0212 257 92 69,regular
4839831791,amenity,Pharmacy,regular
4839831792,name,Etiler Gün Eczanesi,regular
4839831792,phone,0212 287 13 57,regular
4839831792,amenity,Pharmacy,regular
4839831793,name,Sema Eczanesi,regular
4839831793,phone,0212 265 18 97,regular
4839831793,amenity,Pharmacy,regular
4839831794,name,Şeyma Eczanesi,regular
4839831794,phone,0212 263 73 22,regular
4839831794,amenity,Pharmacy,regular
4839831795,name,Arel Eczanesi,regular
4839831795,phone,0212 287 25 70,regular
4839831795,amenity,Pharmacy,regular
4843888622,name,Kuzguncuk Eczanesi,regular
4843888622,phone,0216 553 87 58,regular
4843888622,amenity,Pharmacy,regular
4843888622,street,İcadiye Avenue,addr
4843888622,housenumber,35/A,addr
4843888623,name,Sezi Eczanesi,regular
4843888623,phone,0216 557 99 46,regular
4843888623,amenity,Pharmacy,regular
4843888624,name,Beylerbeyi Eczanesi,regular
4843888624,phone,0216 318 23 98,regular
4843888624,amenity,Pharmacy,regular
4843888624,street,Yalıboyu Avenue,addr
4843888624,housenumber,67/D,addr
4843888626,name,Büşra Eczanesi,regular
4843888626,phone,0216 318 82 70,regular
4843888626,amenity,Pharmacy,regular
4843891823,name,Deniz Eczanesi,regular
4843891823,phone,0216 553 12 77,regular
4843891823,amenity,Pharmacy,regular
4843891823,street,İcadiye Avenue,addr
4843891823,housenumber,22/A,addr
4843894121,name,Nur Eczanesi,regular
4843894121,phone,0216 343 26 25,regular
4843894121,amenity,Pharmacy,regular
4843894121,housenumber,46/A,addr
4843894122,name,Ilgar Eczanesi,regular
4843894122,phone,0216 321 90 37,regular
4843894122,amenity,Pharmacy,regular
4843894123,name,Kiraz Eczanesi,regular
4843894123,phone,0216 318 31 30,regular
4843894123,amenity,Pharmacy,regular
4843894221,name,Temel Eczanesi,regular
4843894221,phone,0216 422 06 44,regular
4843894221,amenity,Pharmacy,regular
4843894222,name,Küplüce Eczanesi,regular
4843894222,phone,0216 321 92 00,regular
4843894222,amenity,Pharmacy,regular
4852111522,amenity,Nightclub,regular
4852111522,name,If Performance Hall,regular
4852111522,tr,If Performance,name
4869943222,name,Ugurlu Market & Tekel Şarküteri,regular
4869943222,shop,Convenience,regular
4869943222,email,Tehran.Bagirli@Mail.Ru,regular
4869943222,phone,+90531 723 28 28,regular
4869943222,en,Ugurlu Market & Tekel Delicatessen,name
4869943222,ru,Угурлу Магазин,name
4869943222,website,Http://Www.Fulyaugurlumarket.Com/Contacts.Html,regular
4869943222,operator,Cem Ugurlu,regular
4869943222,street,Mehmetcik Avenue,addr
4869943222,postcode,34394,addr
4869943222,opening_hours,24/7,regular
4869943222,internet_access,Wlan,regular
4869943222,housenumber,80/A,addr
4870431235,amenity,Place_Of_Worship,regular
4874545125,name,Aşşk Kahve,regular
4874545125,amenity,Cafe,regular
4874941846,name,İspark,regular
4874941846,amenity,Parking,regular
4874941847,name,İspark,regular
4874941847,amenity,Parking,regular
4874941848,name,İspark Kirazlıtepe Katlı Otoparkı,regular
4874941848,amenity,Parking,regular
4883756354,name,Medeam,regular
4883756354,amenity,Office,regular
4887420222,amenity,Cafe,regular
4887420222,cuisine,Italian;Lebanese;Local,regular
4887420222,en,Setup Cafe,name
4889905041,name,Kune Petro,regular
4889905041,amenity,Cafe,regular
4889905041,en,Kune Petro,name
4889905041,tr,Kune Petro,name
4889958222,name,Peynir Ekmek,regular
4889958222,amenity,Cafe,regular
4889958222,en,Peynir Ekmek,name
4889958222,tr,Peynir Ekmek,name
4889958223,name,City Burger,regular
4889958223,amenity,Cafe,regular
4889958223,en,City Burger,name
4889958223,tr,City Burger,name
4889958224,name,Starbucks,regular
4889958224,amenity,Cafe,regular
4889958224,en,Starbucks,name
4889958224,tr,Starbucks,name
4889959136,name,Eat Box,regular
4889959136,amenity,Fast_Food,regular
4889959136,en,Eat Box,name
4889959136,tr,Eat Box,name
4899394530,name,Arnavutköy Sosyal Tesisleri,regular
4899394530,amenity,Restaurant,regular
4899394530,cuisine,Regional;Kebab;Turkish,regular
4899394530,smoking,Outside,regular
4899394530,delivery,No,regular
4899394530,outdoor_seating,Yes,regular
4902931035,name,Impact Hub İstanbul,regular
4902931035,email,Istanbul@Impacthub.Net,regular
4902931035,office,Coworking,regular
4902931035,website,Http://Impacthubist.Net/,regular
4902931035,city,İstanbul,addr
4902931035,street,Emirşah Ergün Street,addr
4902931035,district,Kağıthane,addr
4902931035,postcode,34418,addr
4902931035,opening_hours,Mo-Sa 08:00-21:00,regular
4902931035,internet_access,Yes,regular
4902931035,housenumber,21,addr
4902931035,neighbourhood,Yeşilce Neighborhood,addr
4923612995,name,Mühendislik Fakültesi Dekanlığı,regular
4923612995,office,Yes,regular
4934970822,name,Etiler Eczanesi,regular
4934970822,phone,0212 351 43 83,regular
4934970822,amenity,Pharmacy,regular
4934970822,tr,Etiler Eczanesi,name
4938110024,name,Binnur Eczanesi,regular
4938110024,phone,0212 324 12 75,regular
4938110024,amenity,Pharmacy,regular
4938110024,tr,Binnur Eczanesi,name
4938110024,street,Talatpaşa Avenue,addr
4938110024,housenumber,79,addr
4938121222,name,Esentepe Hülya Eczanesi,regular
4938121222,phone,0212 325 23 71,regular
4938121222,amenity,Pharmacy,regular
4938121222,tr,Esentepe Hülya Eczanesi,name
4938121222,street,Ecza Street,addr
4938121222,housenumber,5/1,addr
4938121223,name,Beylerbeyi Durağı,regular
4938121223,highway,Bus_Stop,regular
4938121224,name,Atasoy Street Durağı,regular
4938121224,highway,Bus_Stop,regular
4938123523,name,Baran Eczanesi,regular
4938123523,phone,0212 325 49 80,regular
4938123523,amenity,Pharmacy,regular
4938123523,tr,Baran Eczanesi,name
4938123524,name,Berktuğ Eczanesi,regular
4938123524,phone,0212 281 76 61,regular
4938123524,amenity,Pharmacy,regular
4938123524,tr,Berktuğ Eczanesi,name
4938123524,street,Talatpaşa Avenue,addr
4938123524,housenumber,128/B,addr
4938123525,name,Mukadder Eczanesi,regular
4938123525,phone,0212 282 31 24,regular
4938123525,amenity,Pharmacy,regular
4938123525,tr,Mukadder Eczanesi,name
4938123525,street,Talatpaşa Avenue,addr
4938123525,housenumber,194/A,addr
4938123723,name,Derman Eczanesi,regular
4938123723,phone,0212 282 39 16,regular
4938123723,amenity,Pharmacy,regular
4938123723,tr,Derman Eczanesi,name
4938123723,street,Talatpaşa Avenue,addr
4938123723,housenumber,57,addr
4938123724,name,Arzuman Eczanesi,regular
4938123724,phone,0212 264 70 40,regular
4938123724,amenity,Pharmacy,regular
4938123724,tr,Arzuman Eczanesi,name
4938123725,name,Gültepe Eczanesi,regular
4938123725,phone,0212 268 46 59,regular
4938123725,amenity,Pharmacy,regular
4938123725,tr,Gültepe Eczanesi,name
4938123726,name,Feyza Özcan Eczanesi,regular
4938123726,phone,0212 325 50 42,regular
4938123726,amenity,Pharmacy,regular
4938123726,tr,Feyza Özcan Eczanesi,name
4938154321,name,Ayçin Street Durağı,regular
4938154321,highway,Bus_Stop,regular
4938154421,name,İETT Şehit Salih Alışkan Durağı ,regular
4938154421,highway,Bus_Stop,regular
4952623932,amenity,Fuel,regular
4952623932,name,Petrol Ofisi,regular
4958334522,amenity,Restaurant,regular
4958334522,name,Çakmak Kahvaltı,regular
4958334522,tr,Çakmak Kahvaltı,name
4960234838,housenumber,58,addr
4960234838,postcode,34347,addr
4960234838,street,Portakal Yokuşu,addr
4960234838,amenity,Restaurant,regular
4960234838,cuisine,Tea;Turkish;Sandwich;Breakfast;Coffee_Shop,regular
4960234838,name,Pekom,regular
4960234838,opening_hours,Mo-Su 08:00-00:00,regular
4960234838,phone,+902122589730,regular
4960234838,website,Http://Www.Polisevi.Iem.Gov.Tr,regular
4960254650,highway,Bus_Stop,regular
4960254650,name,Gül,regular
4960254650,tr,Gül,name
4961671095,highway,Bus_Stop,regular
4961671100,amenity,Taxi,regular
4961671723,leisure,Fitness_Centre,regular
4961671723,name,Mac Fit,regular
4963787523,amenity,Cafe,regular
4963787523,cuisine,Coffee_Shop,regular
4963787523,en,Just,name
4970048523,amenity,Restaurant,regular
4970048523,en,Abiye Roof,name
4973690222,shop,Supermarket,regular
4974306277,bus,Yes,regular
4974306277,public_transport,Stop_Position,regular
4977947621,amenity,Restaurant,regular
4977947621,name,Boon Cafe & Restaurant,regular
4977947621,en,Boon Cafe & Restaurant,name
4977947621,tr,Boon Cafe & Restaurant,name
4988841658,barrier,Lift_Gate,regular
4989957524,amenity,Cafe,regular
4989957524,name,Bursam Ocakbashi,regular
4989957524,tr,Bursam Ocakbashi,name
4996585371,city,Istanbul,is_in
4996585371,suburb,Beşiktaş,is_in
4996585371,name,Ortaköy,regular
4996585371,ar,أورتاكوي,name
4996585371,place,Neighbourhood,regular
4996585373,city,Istanbul,is_in
4996585373,suburb,Beşiktaş,is_in
4996585373,name,Mecidiye,regular
4996585373,ar,مجدية,name
4996585373,place,Neighbourhood,regular
4996585374,city,Istanbul,is_in
4996585374,suburb,Beşiktaş,is_in
4996585374,name,Akat,regular
4996585374,ar,أكات,name
4996585374,place,Neighbourhood,regular
4996701055,city,Istanbul,is_in
4996701055,suburb,Beyoğlu,is_in
4996701055,name,Ömer Avni,regular
4996701055,ar,عمر أفني,name
4996701055,place,Neighbourhood,regular
4997065753,city,Istanbul,is_in
4997065753,suburb,Kağıthane,is_in
4997065753,name,Ortabayır,regular
4997065753,ar,أورتابايير,name
4997065753,place,Neighbourhood,regular
4997065754,city,Istanbul,is_in
4997065754,suburb,Kağıthane,is_in
4997065754,name,Telsizler,regular
4997065754,ar,تيلسيزلار,name
4997065754,place,Neighbourhood,regular
4997065757,city,Istanbul,is_in
4997065757,suburb,Kağıthane,is_in
4997065757,name,Çeliktepe,regular
4997065757,ar,تشيليكتيبي,name
4997065757,place,Neighbourhood,regular
4997279653,city,Istanbul,is_in
4997279653,suburb,Şişli,is_in
4997279653,name,Fulya,regular
4997279653,ar,فوليا,name
4997279653,place,Neighbourhood,regular
4997279655,city,Istanbul,is_in
4997279655,suburb,Şişli,is_in
4997279655,name,Kuştepe,regular
4997279655,ar,كوشتيبي,name
4997279655,place,Neighbourhood,regular
4997279660,city,Istanbul,is_in
4997279660,suburb,Şişli,is_in
4997279660,name,Gülbahar,regular
4997279660,ar,قولباهار,name
4997279660,place,Neighbourhood,regular
4997279663,city,Istanbul,is_in
4997279663,suburb,Şişli,is_in
4997279663,name,Meşrutiyet,regular
4997279663,ar,مشروعييت,name
4997279663,place,Neighbourhood,regular
4997279666,city,Istanbul,is_in
4997279666,suburb,Şişli,is_in
4997279666,name,Harbiye,regular
